num,start,end,script
173,00:14:43.674,00:14:45.968,"['Now', 'go', 'get', 'your', 'jammies', 'on.']"
174,00:14:48.638,00:14:50.098,"['MAN', '1:', 'All', 'right,', 'people,', 'listen', 'up.']"
175,00:14:50.681,00:14:52.433,"['The', ""cipher's"", 'broken', 'into', 'three', 'sections...']"
176,00:14:52.558,00:14:53.601,"['12', 'hours', 'later', '-', 'Sonoma,', 'CA', 'Skaggs', 'Island', 'Naval', 'Intelligence', 'Center']"
177,00:14:53.768,00:14:55.812,"['...each', 'with', '8', 'lines', 'and', '17', 'symbols.']"
178,00:14:55.978,00:14:57.814,"['MAN', '2:', 'No', 'breaks', 'denoting', 'different', 'words.']"
179,00:14:57.939,00:14:58.898,"['6', 'hours', 'later', '-', 'San', 'Francisco,', 'CA', 'Federal', 'Bureau', 'of', 'Investigation']"
180,00:14:59.023,00:15:01.067,"['No', 'numbers', 'or', 'clues', 'to', 'substitution', 'keys.']"
181,00:15:01.234,00:15:04.028,"['And', 'you', 'got', 'symbols', 'from', 'at', 'least', 'seven', 'different', 'sources.']"
182,00:15:04.320,00:15:05.363,"['5', 'hours', 'later', '-', 'Langley,', 'VA', 'Central', 'Intelligence', 'Agency']"
183,00:15:05.530,00:15:09.117,"['Greek,', 'Morse', 'code,', 'Navy', 'semaphore,', 'weather', 'symbols,', 'astrological', 'signs.']"
185,00:15:14.831,00:15:18.584,"['-Hey,', 'take', 'a', 'gander', 'at', 'this', 'code', 'thing.', '-Okay.']"
186,00:15:18.751,00:15:22.255,"['12', 'hours', 'later', '-', 'Salinas,', 'CA', '-', 'Breakfast', 'nook', 'of', 'Donald', 'and', 'Bettye', 'Harden']"
187,00:15:23.131,00:15:24.841,"['You', 'wanna', 'give', 'it', 'a', 'go?']"
188,00:15:26.134,00:15:27.176,"['3', 'days', 'later', '-', 'San', 'Francisco,', 'CA']"
189,00:15:27.260,00:15:30.221,"['PAUL:', 'Guy', 'who', 'used', 'to', 'sit', 'there', 'was', 'a', 'great', 'cartoonist.', 'Bob', 'Bastian.']"
190,00:15:30.388,00:15:34.225,"['Now', ""he's"", 'on', 'public', 'television', 'for', 'some', 'reason.']"
191,00:15:34.934,00:15:36.686,"['Paul', 'Avery.']"
192,00:15:37.687,00:15:40.731,"['Robert', 'Graysmith.', ""I've"", 'been', 'here', 'nine', 'months.']"
193,00:15:43.609,00:15:46.112,"['You', 'were', 'right,', 'by', 'the', 'way.', 'He', ""didn't"", 'give', 'his', 'name.']"
194,00:15:46.279,00:15:49.365,"['-Who', 'cracked', 'it?', '-A', 'history', 'teacher', 'and', 'his', 'wife', 'in', 'Salinas.']"
195,00:15:49.532,00:15:52.702,"['""I', 'like', 'killing', 'people', 'because', 'it', 'is', 'so', 'much', 'fun.']"
196,00:15:52.869,00:15:56.539,"['It', 'is', 'more', 'fun', 'than', 'killing', 'wild', 'game', 'in', 'the', 'forest...']"
197,00:15:56.706,00:16:00.793,"['...because', 'man', 'is', 'the', 'most', 'dangerous', 'animal', 'of', 'all.']"
198,00:16:00.960,00:16:04.130,"['To', 'kill', 'something', 'gives', 'me', 'the', 'most', 'thrilling', 'experience.']"
199,00:16:04.297,00:16:08.217,"['It', 'is', 'even', 'better', 'than', 'getting', 'your', 'rocks', 'off', 'with', 'a', 'girl.']"
200,00:16:08.384,00:16:12.054,"['The', 'best', 'part', 'of', 'it', 'is', 'that', 'when', 'I', 'die...']"
201,00:16:12.221,00:16:15.516,"['...I', ""won't"", 'be', 'reborn', 'in', 'paradise...']"
202,00:16:15.683,00:16:18.561,"['...and', 'all', 'that', 'I', 'have', 'killed', 'will', 'become', 'my', 'slaves.']"
203,00:16:18.728,00:16:22.273,"['I', 'will', 'not', 'give', 'you', 'my', 'name,', 'because', 'you', 'will', 'try', 'to', 'slow', 'down...']"
204,00:16:22.440,00:16:25.693,"['...or', 'stop', 'my', 'collecting', 'of', 'slaves', 'for', 'my', 'afterlife.""']"
205,00:16:25.860,00:16:28.404,"['Methinks', 'our', ""friend's"", 'a', 'tad', 'bit', '""fuckered""', 'in', 'the', 'head.']"
206,00:16:28.571,00:16:31.866,"['I', 'heard', 'he', 'even', 'sent', 'Vallejo', 'a', 'code', 'key,', 'just', 'to', 'help.']"
207,00:16:32.033,00:16:34.118,"['-What', 'is', 'that', 'at', 'the', 'bottom?', '-Leftovers.']"
208,00:16:34.285,00:16:35.703,"['Maybe', 'an', 'anagram.']"
209,00:16:52.470,00:16:55.723,"['How', 'does', 'one', 'do', 'that?']"
210,00:16:55.890,00:16:57.642,"['I', 'like', 'puzzles.', 'I', 'do', 'them', 'a', 'lot.']"
211,00:16:59.393,00:17:02.188,"['How', 'did', 'you', 'know', 'he', ""wasn't"", 'gonna', 'give', 'his', 'name?']"
212,00:17:03.105,00:17:05.066,"['""Dangerous', 'animal.""']"
213,00:17:05.566,00:17:07.443,"['Dangerous', 'animal.']"
214,00:17:08.027,00:17:11.197,"['What', 'dangerous', 'animal?', 'How', 'do', 'I', 'know', 'that?']"
215,00:17:18.412,00:17:19.956,"['TEMPLETON:', 'Paul.', '-Yes,', 'Templeton?']"
216,00:17:20.122,00:17:22.416,"['-Editorial,', 'now.', '-Very', 'well.']"
217,00:17:24.293,00:17:25.753,"['Another', 'letter.']"
218,00:17:25.920,00:17:27.547,"['More', 'of', 'the', 'same.']"
219,00:17:27.713,00:17:29.674,"['Details', 'about', 'the', 'murders.']"
220,00:17:30.508,00:17:34.136,"['He', 'taped', 'a', 'flashlight', 'to', 'the', 'gun.', ""That's"", 'how', 'he', 'hit', 'them', 'in', 'the', 'dark.']"
221,00:17:34.303,00:17:36.430,"['And', 'he', 'gave', 'himself', 'a', 'name.']"
222,00:17:46.232,00:17:50.570,"['1', '1/2', 'months', 'later', '-', 'Napa,', 'CA', 'September', '27,', '1969']"
224,00:17:57.451,00:18:00.037,"['BRYAN:', 'You', 'know', 'this', 'used', 'to', 'be', 'the', 'town', 'of', 'Monticello?']"
225,00:18:00.788,00:18:03.541,"['But', 'at', 'some', 'point,', 'the', 'county', 'decided', 'that', 'the', 'land...']"
226,00:18:03.708,00:18:07.336,"['...would', 'work', 'better', 'as', 'a', 'lake', 'so', 'they', 'flooded', 'it.']"
227,00:18:08.504,00:18:12.341,"['-But', ""there's"", 'an', 'entire--', '-Hidden', 'city', 'under', 'the', 'water.']"
228,00:18:12.508,00:18:15.636,"['-We', 'were', 'here', 'last', 'spring,', 'remember?', '-Oh,', 'yeah.']"
229,00:18:22.226,00:18:25.563,"['-Somebody', 'else', 'is', 'here.', '-It', 'is', 'a', 'public', 'park.']"
230,00:18:28.357,00:18:30.526,"['I', 'think', ""he's"", 'watching', 'us.']"
231,00:18:30.693,00:18:32.862,"['Well,', ""we're"", 'very', 'good-looking.']"
232,00:18:38.701,00:18:40.536,"[""Where'd"", 'he', 'go?']"
233,00:18:43.122,00:18:47.084,"['-He', 'went', 'behind', 'that', 'tree.', '-All', 'right,', 'so', ""he's"", 'taking', 'a', 'leak.']"
234,00:18:53.841,00:18:56.093,"[""He's"", 'coming', 'towards', 'us.']"
235,00:18:57.970,00:18:59.555,"['Oh,', 'my', 'God,', 'he', 'has', 'a', 'gun.']"
236,00:19:00.681,00:19:02.266,"['MAN:', ""Don't"", 'move.']"
237,00:19:02.433,00:19:05.353,"['-I', 'want', 'your', 'money', 'and', 'your', 'car', 'keys.', '-Okay.']"
238,00:19:05.770,00:19:07.438,"[""We're"", 'not', 'gonna', 'do', 'anything,', 'okay?']"
239,00:19:07.605,00:19:10.733,"[""We're"", 'gonna', 'cooperate.', 'Just', 'tell', 'me', 'what', 'you', 'want', 'us', 'to', 'do.']"
240,00:19:14.862,00:19:16.405,['Here.']
241,00:19:18.282,00:19:20.785,"[""You're"", 'welcome', 'to', 'everything', 'I', 'have.']"
242,00:19:24.288,00:19:26.916,"['If', ""there's"", 'anything', 'else', 'I', 'could', 'do', 'for', 'you...?']"
243,00:19:27.083,00:19:29.085,"['Maybe', 'I', 'could', 'write', 'you', 'a', 'check?']"
244,00:19:31.796,00:19:33.923,"['Okay,', 'I', 'could', 'give', 'you', 'my', 'phone', 'number.']"
245,00:19:35.091,00:19:37.301,"['You', 'know,', 'I', 'might', 'be', 'able', 'to', 'help', 'you...']"
246,00:19:38.344,00:19:42.264,"['-...even', 'more', 'than', 'you', 'might', 'think.', ""-He's"", 'a', 'sociology', 'major.']"
247,00:19:43.683,00:19:47.103,"['Prelaw,', 'actually.']"
248,00:19:48.270,00:19:51.982,"['Oh,', 'keys.', 'You', 'know,', ""I'm"", 'sorry.', 'I', ""don't"", 'know', 'exactly', 'where', 'I', 'put', 'my', 'keys.']"
249,00:19:52.149,00:19:55.069,"['They', 'might', 'be', 'on', 'the', 'blanket.', 'Is', 'it', 'okay--?']"
250,00:19:59.949,00:20:01.367,"[""Here's"", 'the', 'keys.']"
251,00:20:02.993,00:20:06.497,"['MAN:', ""Don't"", 'get', 'up.', 'I', 'want', 'her', 'to', 'tie', 'you', 'up.']"
252,00:20:10.876,00:20:12.503,['Okay.']
253,00:20:31.814,00:20:34.984,"['You', 'know,', 'if', 'he', 'comes', 'any', 'closer', 'I', 'might', 'be', 'able', 'to', 'get', 'that', 'gun.']"
254,00:20:35.151,00:20:37.236,"['MAN:', ""Don't"", 'get', 'any', 'ideas.', ""-I'm"", 'not.']"
255,00:20:37.403,00:20:39.989,"['MAN:', 'I', 'killed', 'a', 'guard', 'escaping', 'from', 'prison', 'in', 'Montana.']"
256,00:20:40.156,00:20:41.991,"['BRYAN:', ""I'm"", 'not', 'doing', 'anything,', 'okay?']"
257,00:20:42.158,00:20:43.993,"['MAN:', ""I'm"", 'not', 'afraid', 'to', 'kill', 'again.']"
258,00:20:45.953,00:20:47.580,"['Look', 'away.']"
259,00:20:52.501,00:20:54.003,['Ow!']
260,00:20:54.253,00:20:56.380,"['What', 'was', 'the', 'name', 'of', 'that', 'prison?']"
261,00:21:00.676,00:21:03.053,"['Hey,', 'you', 'said', 'it', 'was', 'in', 'Montana,', 'right?']"
262,00:21:04.180,00:21:08.017,"['MAN:', ""I'm"", 'taking', 'your', 'car', 'and', 'going', 'to', 'Mexico.']"
263,00:21:08.184,00:21:10.227,"['We', ""didn't"", 'complain', 'when', 'you', 'tied', 'our', 'hands.']"
264,00:21:10.394,00:21:12.146,"['Okay,', 'you', 'have', 'everything', 'that', 'I', 'have.']"
265,00:21:12.313,00:21:14.356,"['We', 'have', 'done', 'everything', 'that', ""you've"", 'asked.']"
266,00:21:15.024,00:21:16.442,"[""It's"", 'okay.', ""It's"", 'okay.']"
267,00:21:16.609,00:21:19.028,"['MAN:', 'She', 'tied', 'you', 'loose,', ""didn't"", 'she?']"
268,00:21:21.947,00:21:24.283,"['Get', 'on', 'your', 'stomach', 'so', 'I', 'can', 'tie', 'your', 'feet.']"
269,00:21:24.450,00:21:28.913,"['Okay.', 'It', 'gets', 'really', 'cold', 'out', 'here', 'at', 'night.', 'We', 'could', 'freeze.']"
270,00:21:36.962,00:21:38.380,"['Okay,', 'you', 'all', 'done?']"
271,00:21:40.716,00:21:44.637,"['You', 'know,', 'just', 'because', 'people', 'are', 'gonna', 'ask,', 'was', 'that', 'thing', 'even', 'loaded?']"
273,00:21:55.523,00:21:58.275,"[""It's"", 'okay.', 'This', 'is', 'all', 'gonna', 'be', 'okay.']"
