Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized,proper_noun
connective,NN,0.0,6.0,science,N,Y,N,N,C1,C1,0,True,False
connectivity,NN,0.0,0.0,NN,N,N,N,N,B3,C1,0,True,False
connector,NN,0.0,0.0,NN,N,N,N,N,A4,A4,0,True,False
connivance,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
connive,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
connoisseur,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
connotation,NN,0.0,6.0,social_studies,N,N,N,N,A4,A4,0,True,False
connotative,NN,0.0,9.0,general,N,N,N,N,NN,NN,0,False,False
connote,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
connubial,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
conodont,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
conquer,C1,5000.0,4.0,social_studies,N,Y,N,N,B1,B2,1,True,False
conqueror,NN,0.0,5.0,social_studies,N,N,N,N,C1,C1,1,True,False
conquest,NN,0.0,5.0,social_studies,N,N,N,N,B2,C1,1,True,False
conquistador,NN,0.0,5.0,social_studies,N,N,N,N,C3,C2,0,True,False
consanguineous,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
consanguinity,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
conscience,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1,True,False
conscientious,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,False,False
conscientiously,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
conscientiousness,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
conscious,B2,3000.0,0.0,NN,Y,Y,N,Y,A3,A3,2,True,False
consciously,NN,0.0,0.0,NN,N,Y,N,N,B2,B2,1,False,False
consciousness,C1,5000.0,0.0,NN,N,Y,N,N,A4,A4,1,True,False
conscript,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
conscription,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,0,True,False
consecrate,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False
consecration,NN,0.0,0.0,NN,N,N,N,N,C2,C3,1,True,False
consecutive,C1,5000.0,6.0,math,N,N,Y,Y,B1,B1,1,False,False
consecutively,NN,0.0,0.0,NN,N,Y,N,N,C2,C2,0,False,False
consensual,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
consensus,C1,5000.0,0.0,NN,N,N,N,Y,A3,A3,1,True,False
consent,C1,5000.0,3.0,social_studies,N,Y,Y,Y,A3,A4,2,True,False
consequence,B1,3000.0,6.0,general,Y,N,N,N,A2,A2,2,True,False
consequent,NN,0.0,0.0,NN,N,N,N,N,B2,C2,1,True,False
consequential,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
consequently,B2,5000.0,9.0,general,N,N,N,N,A3,A3,1,False,False
conservancy,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True,False
conservation,B2,5000.0,2.0,science,N,Y,N,Y,A4,A4,1,True,False
conservationist,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True,False
conservatism,NN,0.0,9.0,social_studies,N,N,N,N,B2,B2,1,True,False
conservative,B2,3000.0,9.0,social_studies,Y,N,N,N,A2,A1,2,True,False
conservatively,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
conservator,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
conservatory,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True,False
conserve,C1,5000.0,3.0,general,Y,Y,N,N,A4,A4,1,True,False
consider,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False
considerable,B2,5000.0,0.0,NN,N,N,N,N,A2,A3,2,False,False
considerably,B2,5000.0,0.0,NN,N,Y,Y,Y,A4,B1,2,False,False
considerate,NN,0.0,0.0,NN,N,Y,Y,N,C1,C1,1,False,False
considerately,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
consideration,B2,3000.0,9.0,general,N,N,N,N,A2,A2,2,True,False
consign,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False
consignee,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
consignment,NN,0.0,0.0,NN,N,N,Y,N,C1,C1,0,True,False
consignor,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False
consist,B1,3000.0,5.0,general,N,N,N,N,A2,A3,2,True,False
consistency,C1,5000.0,9.0,general,N,Y,N,Y,B1,B1,1,True,False
consistent,B2,3000.0,6.0,general,Y,N,N,N,A2,A3,1,True,False
consistently,B2,5000.0,9.0,general,N,N,Y,Y,B1,B1,0,False,False
consolation,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,True,False
console,NN,0.0,0.0,NN,N,N,N,N,B2,B3,0,True,False
consolidate,C1,5000.0,9.0,social_studies,N,N,N,Y,B1,B1,1,True,False
consolidation,NN,0.0,9.0,social_studies,N,N,N,Y,B1,B2,1,True,False
consolidator,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
consonance,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
consonant,NN,0.0,0.0,NN,N,Y,N,N,A4,A4,1,True,False
consonantal,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
consort,NN,0.0,9.0,social_studies,N,N,N,N,C1,C2,0,True,False
consortium,NN,0.0,0.0,NN,N,N,N,Y,B2,B2,0,True,False
conspecific,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
conspicuous,NN,0.0,0.0,NN,N,N,N,N,B2,C1,1,False,False
conspicuously,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
conspiracy,B2,5000.0,9.0,social_studies,N,Y,N,Y,B1,B1,1,True,False
conspirator,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False
conspiratorial,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
conspiratorially,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
conspire,NN,0.0,0.0,NN,N,N,N,N,B3,B2,1,True,False
constable,NN,0.0,6.0,social_studies,N,N,N,N,B2,C1,1,True,False
constabulary,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False
constancy,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1,True,False
constant,B2,3000.0,5.0,general,Y,N,N,N,A2,A3,2,True,False
constantinople,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0,True,True
constantly,B2,3000.0,5.0,general,N,N,N,N,A3,A2,2,False,False
constellation,NN,0.0,2.0,science,N,N,N,N,B2,B3,1,True,False
consternation,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False
constipate,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
constipation,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False
constituency,NN,0.0,9.0,social_studies,N,N,N,Y,B1,B1,1,True,False
constituent,NN,0.0,9.0,social_studies,N,Y,N,Y,B1,B1,1,True,False
constitute,C1,5000.0,9.0,general,Y,N,N,N,A3,A3,1,True,False
constitution,C1,5000.0,1.0,social_studies,Y,Y,N,Y,A4,A3,1,True,False
constitutional,C1,5000.0,3.0,social_studies,N,Y,N,Y,A4,A4,1,True,False
constitutionalism,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
constitutionality,NN,0.0,9.0,social_studies,N,N,N,N,C2,C1,0,False,False
constitutionally,NN,0.0,9.0,social_studies,N,N,N,N,C1,B3,0,False,False
constitutive,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,False,False
constitutively,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
constrain,NN,0.0,0.0,NN,Y,N,N,Y,A4,A4,1,True,False
constraint,C1,5000.0,9.0,math,N,N,N,N,A3,A3,1,True,False
constrict,NN,0.0,9.0,science,N,Y,N,N,C1,C1,0,True,False
constriction,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False
constrictor,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
construal,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
construct,B2,3000.0,3.0,general,Y,N,N,N,A2,A3,2,True,False
construction,B2,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False
constructional,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
constructive,NN,0.0,5.0,science,N,N,N,Y,B1,B1,1,False,False
constructively,NN,0.0,9.0,science,N,N,N,N,C1,C1,0,False,False
constructivism,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
constructivist,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False
constructor,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False
construe,NN,0.0,0.0,NN,N,N,N,N,B2,C1,1,True,False
consul,NN,0.0,6.0,social_studies,N,N,N,N,C1,C1,1,True,False
consular,NN,0.0,0.0,NN,N,N,N,N,C2,C2,1,False,False
consulate,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True,False
consulship,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
consult,B2,5000.0,6.0,general,N,N,N,N,A3,A3,2,True,False
consultancy,NN,0.0,0.0,NN,N,N,N,Y,B2,C1,0,True,False
consultant,B2,5000.0,0.0,NN,N,N,N,N,A3,A3,1,True,False
consultation,C1,5000.0,0.0,NN,N,N,Y,Y,A4,A4,1,True,False
consultative,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
consumable,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False
consume,B1,3000.0,2.0,social_studies,Y,N,N,N,A3,A3,1,True,False
consumer,B1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False
consumerism,NN,0.0,9.0,social_studies,N,N,N,N,C1,B3,0,True,False
consumerist,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
consummate,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
consummation,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False
consumption,B2,5000.0,9.0,general,Y,Y,Y,Y,A3,A4,1,True,False
consumptive,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
contact,B1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False
contactable,NN,0.0,0.0,NN,N,N,N,N,C4,C3,0,False,False
contagion,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
contagious,NN,0.0,0.0,NN,N,N,N,N,C1,B3,1,False,False
contain,A2,3000.0,2.0,general,Y,N,N,N,A1,A2,2,True,False
container,B1,3000.0,0.0,NN,N,Y,Y,Y,A4,A4,2,True,False
containment,NN,0.0,6.0,social_studies,N,N,N,N,B3,B3,0,True,False
contaminant,NN,0.0,9.0,science,N,N,N,N,C1,B3,0,True,False
contaminate,NN,0.0,6.0,science,N,Y,N,N,B1,B1,1,True,False
contamination,NN,0.0,6.0,science,N,N,N,N,B2,B2,0,True,False
contemnor,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
contemplate,C1,5000.0,0.0,NN,N,N,N,Y,B1,B1,1,True,False
contemplation,NN,0.0,9.0,social_studies,N,N,N,N,C1,C1,1,True,False
contemplative,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
contemplatively,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
contemporaneity,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
contemporaneous,NN,0.0,0.0,NN,N,N,N,N,C1,NN,0,False,False
contemporaneously,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
contemporary,B2,3000.0,9.0,general,N,N,N,N,A3,A3,2,True,False
contempt,C1,5000.0,0.0,NN,N,N,N,N,B1,B1,1,True,False
contemptible,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,False,False
contemptuous,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,False,False
contemptuously,NN,0.0,0.0,NN,N,N,N,N,C2,NN,1,False,False
contend,C1,5000.0,0.0,NN,N,Y,N,Y,B1,B1,1,True,False
contender,C1,5000.0,0.0,NN,N,N,N,N,B2,B1,0,True,False
content,B1,3000.0,3.0,general,Y,N,N,N,A2,A2,0,True,False
contentedly,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
contention,C1,5000.0,0.0,NN,N,N,N,N,B2,B2,1,True,False
contentious,NN,0.0,0.0,NN,N,N,N,N,B2,B1,0,False,False
contentment,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False
contest,B2,3000.0,0.0,NN,N,N,N,N,A3,A3,2,True,False
contestable,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
contestant,NN,0.0,0.0,NN,N,N,Y,N,B3,B3,0,True,False
context,A2,3000.0,2.0,general,Y,N,N,N,A2,A2,2,True,False
contextual,NN,0.0,0.0,NN,N,Y,N,N,B2,C1,0,False,False
contextualize,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
contextually,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,False,False
contig,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
contiguity,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
contiguous,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
continence,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
continent,A2,3000.0,1.0,social_studies,N,Y,N,Y,A4,A3,2,True,False
continental,NN,0.0,4.0,science,N,Y,Y,Y,B1,B2,1,True,False
contingency,NN,0.0,0.0,NN,N,N,N,Y,B1,B1,0,True,False
contingent,NN,0.0,0.0,NN,N,N,N,Y,B1,B2,0,True,False
contingently,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
continual,NN,0.0,9.0,general,N,N,N,N,B2,B3,1,False,False
continually,C1,5000.0,0.0,NN,N,Y,N,Y,B1,B1,1,False,False
continuance,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False
continuation,NN,0.0,0.0,NN,N,N,N,N,B1,B1,1,True,False
continue,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False
continuity,NN,0.0,9.0,general,N,Y,N,Y,A4,A4,1,True,False
continuo,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False
continuous,B1,3000.0,6.0,general,N,N,N,N,A3,A3,2,False,False
continuously,NN,0.0,6.0,general,N,Y,N,Y,B1,B2,1,False,False
continuum,NN,0.0,0.0,NN,N,N,N,N,B2,B2,0,True,False
contort,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False
contortion,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False
contortionist,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
contour,NN,0.0,5.0,science,N,Y,N,N,A4,A4,1,True,False
contra,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
contraband,NN,0.0,6.0,social_studies,N,N,N,N,C1,C1,0,True,False
contraception,NN,0.0,0.0,NN,N,N,N,N,B3,B2,0,True,False
contraceptive,NN,0.0,0.0,NN,N,N,N,N,B3,B3,0,True,False
contract,B2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False
contractile,NN,0.0,9.0,science,N,N,N,N,C3,NN,0,False,False
contractility,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
contraction,NN,0.0,2.0,science,N,Y,Y,N,B2,B3,1,True,False
contractor,C1,5000.0,0.0,NN,N,N,Y,Y,B1,A4,1,True,False
contractual,NN,0.0,0.0,NN,N,N,N,Y,B2,C1,0,True,False
contractually,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,False,False
contradict,NN,0.0,9.0,general,Y,Y,Y,N,A4,A4,1,True,False
contradiction,C1,5000.0,6.0,general,N,N,Y,N,A4,A4,1,True,False
contradictory,NN,0.0,9.0,general,N,N,N,N,A4,A4,1,True,False
contradistinction,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
contrail,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
contraindicate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
contraindication,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
contralateral,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
contralto,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
contrapositive,NN,0.0,9.0,math,N,N,N,N,NN,NN,0,True,False
contraption,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
contrapuntal,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
contrarian,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
contrarily,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
contrary,C1,5000.0,0.0,NN,N,Y,Y,Y,A3,A4,1,True,False
contrast,B1,3000.0,2.0,general,Y,N,N,N,A2,A3,2,True,False
contrastive,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
contravene,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False
contravention,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False
contretemps,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
contribute,B2,3000.0,5.0,general,Y,N,N,N,A2,A2,2,True,False
contribution,B2,3000.0,5.0,general,N,N,N,N,A2,A2,2,True,False
contributor,C1,5000.0,0.0,NN,N,N,N,Y,B1,B1,1,True,False
contributory,NN,0.0,0.0,NN,N,N,N,N,C1,C3,0,True,False
contrite,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
contrition,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
contrivance,NN,0.0,0.0,NN,N,N,N,N,C2,C3,1,True,False
contrive,NN,0.0,0.0,NN,N,N,N,N,B3,B3,1,True,False
control,A2,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False
controllable,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False
controller,NN,0.0,0.0,NN,N,N,N,Y,B1,B1,1,True,False
controversial,B2,5000.0,0.0,NN,N,N,N,N,A3,A2,1,False,False
controversially,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,False,False
controversy,B2,5000.0,6.0,social_studies,Y,Y,N,Y,A3,A3,1,True,False
contusion,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
conundrum,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True,False
conurbation,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
convalesce,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
convalescence,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False
convalescent,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
convection,NN,0.0,4.0,science,N,Y,N,N,C1,C1,0,True,False
convective,NN,0.0,9.0,science,N,N,N,N,C4,NN,0,False,False
convector,NN,0.0,0.0,NN,N,N,N,N,C5,NN,0,True,False
convene,NN,0.0,0.0,NN,N,N,N,N,B2,B1,0,True,False
convener,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
convenience,B2,5000.0,0.0,NN,N,Y,Y,Y,B1,B1,1,True,False
convenient,B1,3000.0,6.0,general,N,Y,Y,Y,A4,B1,2,True,False
conveniently,NN,0.0,0.0,NN,N,Y,Y,N,B2,C1,1,False,False
convent,NN,0.0,9.0,social_studies,N,N,N,N,B3,C1,1,True,False
conventicle,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
convention,B2,5000.0,0.0,NN,Y,N,N,N,A2,A2,2,True,False
conventional,B2,5000.0,0.0,NN,N,N,N,N,A3,A3,2,False,False
conventionalism,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
conventionality,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
conventionalize,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
conventionally,NN,0.0,0.0,NN,N,Y,N,N,C1,C2,0,False,False
conventions,NN,0.0,0.0,NN,N,Y,N,N,NN,NN,2,False,False
converge,NN,0.0,6.0,general,Y,N,N,Y,A4,A4,1,True,False
convergence,NN,0.0,9.0,science,N,N,N,Y,A4,A4,0,True,False
convergent,NN,0.0,6.0,science,N,N,N,N,C2,C2,0,False,False
conversant,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
conversation,A1,3000.0,0.0,NN,Y,N,N,N,A1,A1,2,True,False
conversational,NN,0.0,0.0,NN,N,N,N,N,B2,B3,1,False,False
conversationalist,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False
conversationally,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
converse,NN,0.0,6.0,math,N,N,N,N,B3,B3,0,True,False
conversely,NN,0.0,9.0,general,N,Y,N,N,B1,B3,1,False,False
conversion,C1,5000.0,6.0,general,N,N,N,Y,B1,B1,1,True,False
convert,B2,3000.0,4.0,general,Y,N,N,N,A3,A3,2,True,False
converter,NN,0.0,0.0,NN,N,N,N,N,C1,B3,0,True,False
convertibility,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
convertible,NN,0.0,0.0,NN,N,N,N,Y,B2,B2,1,True,False
convex,NN,0.0,4.0,science,N,N,N,N,C1,C3,1,False,False
convexity,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,True,False
convey,B2,5000.0,5.0,general,N,Y,Y,Y,A4,B1,1,True,False
conveyance,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False
conveyancer,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
conveyer,NN,0.0,0.0,NN,N,N,N,N,C5,C3,0,True,False
conveyor,NN,0.0,6.0,science,N,N,N,N,C1,C1,0,True,False
convict,C1,5000.0,5.0,social_studies,N,Y,N,Y,B1,A4,1,True,False
conviction,C1,5000.0,6.0,social_studies,N,N,N,Y,A4,A4,1,True,False
convince,B1,3000.0,4.0,general,Y,N,N,N,A2,A2,2,True,False
convinced,B2,3000.0,0.0,NN,N,N,N,N,NN,NN,0,False,False
convincing,B2,5000.0,0.0,NN,N,N,N,N,NN,NN,1,False,False
convincingly,NN,0.0,9.0,general,N,N,N,N,B3,C1,0,False,False
convivial,NN,0.0,0.0,NN,N,N,N,N,C2,NN,0,False,False
conviviality,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
convocation,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
convolute,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
convoluted,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,False,False
convolution,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
convolvulus,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
convoy,NN,0.0,0.0,NN,N,N,N,N,B2,B1,1,True,False
convulse,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
convulsion,NN,0.0,0.0,NN,N,N,N,N,C1,C2,1,True,False
convulsive,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
convulsively,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
coo,NN,0.0,0.0,NN,N,N,N,N,C1,C1,1,True,False
cook,A1,3000.0,0.0,NN,N,N,N,N,A2,A2,2,True,False
cookbook,NN,0.0,0.0,NN,N,N,Y,N,C1,B2,0,True,False
cooker,NN,0.0,0.0,NN,N,N,N,N,B1,B2,2,True,False
cookery,NN,0.0,0.0,NN,N,N,N,N,B3,C1,1,True,False
cookhouse,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
cookie,A2,3000.0,0.0,NN,N,Y,Y,N,B1,B1,2,True,False
cooking,A1,3000.0,0.0,NN,N,N,N,N,NN,NN,2,True,False
cookout,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
cookware,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
cool,A1,3000.0,0.0,NN,Y,N,N,N,A2,A1,2,True,False
coolant,NN,0.0,9.0,science,N,N,N,N,C2,C3,0,True,False
cooler,NN,0.0,0.0,NN,N,N,Y,N,C1,B2,1,True,False
coolie,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
coolly,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,False,False
coolness,NN,0.0,0.0,NN,N,N,N,N,C1,C2,0,True,False
coon,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
coop,NN,0.0,0.0,NN,N,N,N,N,C1,C1,0,True,False
cooper,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
cooperate,C1,5000.0,9.0,general,Y,Y,Y,N,B1,A4,1,True,False
cooperation,NN,0.0,3.0,social_studies,N,N,N,N,A3,A2,1,True,False
cooperative,C1,5000.0,9.0,general,N,Y,N,Y,B1,B1,1,True,False
cooperatively,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,False,False
cooperator,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
coordinate,C1,5000.0,5.0,general,Y,N,Y,Y,A4,A3,1,True,False
coordination,C1,5000.0,9.0,science,N,N,N,Y,A4,A4,1,True,False
coordinator,C1,5000.0,0.0,NN,N,N,Y,N,B2,B1,1,True,False
coot,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
cop,B2,5000.0,0.0,NN,N,N,N,N,B1,A4,0,True,False
copal,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
cope,B2,5000.0,0.0,NN,N,N,N,N,A2,A3,2,True,False
copepod,NN,0.0,9.0,science,N,N,N,N,C4,NN,0,True,False
copier,NN,0.0,0.0,NN,N,N,Y,N,C1,C1,0,True,False
copilot,NN,0.0,0.0,NN,N,N,N,N,C3,C3,0,True,False
copious,NN,0.0,9.0,social_studies,N,N,N,N,C1,C2,1,False,False
copiously,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,False,False
coplanar,NN,0.0,9.0,math,N,N,N,N,NN,NN,0,False,False
copout,NN,0.0,0.0,NN,N,N,N,N,C4,C2,0,True,False
copper,C1,5000.0,3.0,science,N,Y,N,Y,B1,B1,1,True,False
copperhead,NN,0.0,6.0,social_studies,N,N,N,N,NN,NN,0,True,False
copperplate,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
coppery,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
coppice,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
copra,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False
coprocessor,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
coprolite,NN,0.0,0.0,NN,N,N,N,N,C5,C2,0,True,False
copse,NN,0.0,0.0,NN,N,N,N,N,C2,C3,0,True,False
copula,NN,0.0,0.0,NN,N,N,N,N,C3,NN,0,True,False
copular,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,
copulate,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
copulation,NN,0.0,0.0,NN,N,N,N,N,C2,C2,0,True,False
copulatory,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,False,False
copy,A2,3000.0,0.0,NN,Y,N,N,N,A2,A2,2,True,False
copybook,NN,0.0,0.0,NN,N,N,N,N,C4,NN,0,True,False
copycat,NN,0.0,0.0,NN,N,N,N,N,C2,C1,0,True,False
copyist,NN,0.0,0.0,NN,N,N,N,N,C3,C2,0,True,False
copyright,C1,5000.0,9.0,general,N,Y,Y,Y,B1,B1,1,True,False
copywriter,NN,0.0,0.0,NN,N,N,N,N,C3,NN,1,True,False
