num,start,end,script
279,00:14:21.000,00:14:24.083,"['Okay,', 'well,', 'enough', 'of', 'that.', 'Show', 'me', 'where', ""I'm"", 'really', 'staying.']"
280,00:14:24.166,00:14:26.375,"[""I'd"", 'like', 'a', 'hot', 'bath', 'and', 'a', 'look', 'at', 'the', 'dinner', 'menu.']"
282,00:14:29.333,00:14:31.750,"[""You're"", 'a', 'postman', 'in', 'Smeerensburg,']"
283,00:14:31.833,00:14:34.750,"['which', 'is', 'on', 'an', 'island', 'cut', 'off', 'from', 'the', 'world,']"
284,00:14:34.833,00:14:37.208,"['frigid', 'cold,', 'angry,', 'violent', 'neighbors,']"
285,00:14:37.291,00:14:39.750,"['and', 'this', 'is', 'home', 'now.']"
286,00:14:39.833,00:14:42.291,"['Are', 'we', 'starting', 'to', 'connect', 'the', 'dots?']"
287,00:14:45.125,00:14:45.958,['Aah!']
288,00:14:46.708,00:14:48.000,['Ugh.']
289,00:15:04.125,00:15:06.500,"['Almost.', 'Hang', 'in', 'there.']"
292,00:15:19.625,00:15:20.625,['What?']
297,00:15:41.791,00:15:42.625,['Hmm?']
298,00:15:42.708,00:15:43.541,['Oh.']
302,00:15:51.125,00:15:51.958,"[""I'm"", 'going', 'home!']"
303,00:15:52.041,00:15:54.208,"['No!', 'You', ""can't"", 'leave,', 'remember?']"
304,00:15:54.291,00:15:56.416,"[""You'll"", 'be', 'broke!', 'Out', 'in', 'the', 'streets!']"
305,00:15:56.500,00:15:58.416,"['But', 'I', 'hate', 'it', 'here!']"
306,00:15:58.500,00:16:00.125,"[""It's"", 'so', 'cold', 'and', 'icky!']"
307,00:16:00.208,00:16:02.875,"['And', 'the', 'people', 'are', 'mean', 'to', 'me.', 'And', 'I', 'miss', 'my', 'silk', 'sheets.']"
308,00:16:02.958,00:16:05.041,"['Shut', 'up!', 'Stop', 'being', 'weak!']"
309,00:16:05.125,00:16:07.208,"['Focus!', 'How', 'do', 'you', 'get', 'out', 'of', 'here?']"
310,00:16:07.291,00:16:09.333,"['You', 'need...', 'You', 'need...']"
311,00:16:09.916,00:16:11.041,['letters!']
312,00:16:11.125,00:16:12.125,['Ugh.']
313,00:16:14.166,00:16:16.416,"['All', 'right.', 'This', 'is', 'a', 'good', 'one.', 'I', 'can', 'feel', 'it.']"
314,00:16:16.500,00:16:18.875,"['Come', 'to', 'Papa,', 'you', 'sweet,', 'sweet', 'little...']"
315,00:16:18.958,00:16:20.625,"['Oh,', 'come', 'on!']"
316,00:16:20.708,00:16:22.125,"['Ugh!', 'Pssh!']"
319,00:16:30.125,00:16:32.458,"['Fine.', 'Go', 'to', 'the', 'source,', 'I', 'guess.']"
320,00:16:33.041,00:16:34.166,"['Good', 'morning,', 'madame.']"
321,00:16:34.250,00:16:36.000,"[""I'm"", 'the', 'postman,', 'obviously.']"
322,00:16:36.083,00:16:37.750,"['If', 'you', 'have', 'letters', ""you'd"", 'like', 'me', 'to', 'send,']"
323,00:16:37.833,00:16:40.041,"['you', 'could', 'go', 'scurry', 'ahead', 'and', 'get', 'them', 'and...']"
324,00:16:46.250,00:16:47.416,"['Hello!', 'Hi!', 'Hi!']"
325,00:16:47.500,00:16:50.041,"['If', 'you', 'have', 'your', 'letters', 'on', 'you,', ""I'd"", 'be', 'glad', 'to', 'take', 'them', 'off', 'your--']"
327,00:16:52.166,00:16:53.000,['Hmph!']
328,00:16:53.083,00:16:55.166,"['Birthday', 'cards?', 'Distant', 'cousin?']"
329,00:16:55.250,00:16:56.208,"['Deceased', 'notice?']"
330,00:16:56.291,00:16:57.541,"['Holy', 'mother!']"
332,00:17:01.916,00:17:02.750,"['Any', 'packages?']"
333,00:17:02.833,00:17:04.791,"['Come', 'on,', 'people!']"
334,00:17:04.875,00:17:07.791,"['Letters!', 'Letters!', 'I', ""don't"", 'have', 'all', 'day!']"
336,00:17:10.666,00:17:12.916,"['Okay,', 'keep', 'low.', ""Don't"", 'panic.', ""Don't"", 'panic.']"
337,00:17:13.000,00:17:15.833,"['Oh,', 'I', 'guess', ""that's"", 'why', 'they', 'call', 'it', '""snail', 'mail.""']"
339,00:17:16.833,00:17:19.500,"['All', 'right.', ""What's"", 'going', 'on', 'here?', 'Where', 'are', 'all', 'the', 'letters?']"
340,00:17:19.583,00:17:23.166,"['Oh.', 'Folks', 'around', 'here', 'only', 'have', 'one', 'thing', 'to', 'say', 'to', 'one', 'another.']"
341,00:17:24.333,00:17:25.166,['Ah.']
342,00:17:25.250,00:17:28.041,"['And', ""they're"", 'getting', 'their', 'point', 'across', 'pretty', 'well', 'without', 'mail.']"
343,00:17:28.125,00:17:29.750,"[""-Wouldn't"", 'you', 'say?', '-Wait,', 'wait,', 'wait.']"
344,00:17:29.833,00:17:33.416,"['No', 'letters?', 'But', 'how', 'am', 'I', 'supposed', 'to', 'get', 'out', 'of...']"
346,00:17:36.250,00:17:38.750,"['Sir,', 'can', 'I', 'get', 'my', 'drawing', 'back?']"
347,00:17:38.833,00:17:40.291,"['The', 'wind', 'blew', 'it', 'away.']"
348,00:17:40.875,00:17:42.500,"['-Please?', '-Not', 'now,', 'kid.']"
