word,counts
beard,1
beautiful,1
became,1
bedchamber,1
bees,1
beginning,1
behalf,1
behold,1
being,1
berries,1
bets,1
bid,1
bill,1
birds,1
appears,1
anymore,1
child,1
antidote,1
absolutely,1
accept,1
accident,1
accidental,1
accolades,1
accompany,1
accordingly,1
accrue,1
accurate,1
ache,1
action,1
adamant,1
admire,1
admit,1
adventures,1
afraid,1
aft,1
ago,1
agree,1
agreed,1
aim,1
air,1
alarming,1
also,1
always,1
answering,1
answers,1
birthplace,1
bite,1
blade,1
blame,1
buzzing,1
calculate,1
cannons,1
captain,1
captured,1
careful,1
carriage,1
carries,1
carry,1
case,1
cash,1
cat,1
catch,1
catching,1
cats,1
caves,1
center,1
certainly,1
chair,1
changed,1
chaos,1
chart,1
chased,1
chasing,1
checked,1
cheer,1
cheering,1
butts,1
button,1
busy,1
breath,1
blanket,1
blasted,1
blockage,1
blood,1
bloodstream,1
bluffing,1
boom,1
boring,1
botany,1
bought,1
branch,1
brand,1
breathe,1
burrow,1
breaths,1
brick,1
bridge,1
broken,1
brother,1
brothy,1
brow,1
buckteeth,1
buddy,1
bullet,1
bumps,1
burning,1
exposure,1
express,1
eyes,1
ladybugs,1
land,1
languages,1
larger,1
later,1
leader,1
leaf,1
leafy,1
leaving,1
leech,1
legs,1
licorice,1
lifetime,1
abandoning,1
like,1
likely,1
lion,1
lions,1
lips,1
listen,1
live,1
lived,1
lives,1
loath,1
lock,1
locked,1
looking,1
losing,1
lamps,1
lady,1
fact,1
knowing,1
importantly,1
infectious,1
ingenious,1
ingratiated,1
initial,1
insect,1
insects,1
inside,1
insisted,1
instance,1
instead,1
interested,1
isolated,1
issue,1
issues,1
jump,1
jungle,1
junior,1
kicked,1
kidding,1
kids,1
kill,1
killed,1
killer,1
killing,1
kills,1
kindness,1
losses,1
loud,1
love,1
loving,1
mistake,1
mode,1
monkeys,1
month,1
morning,1
mother,1
motivated,1
mountain,1
movement,1
murder,1
murderer,1
named,1
national,1
nature,1
nearly,1
neck,1
nice,1
nighty,1
no,1
noticed,1
notorious,1
nut,1
nuts,1
observation,1
obsessing,1
obtain,1
occasion,1
mission,1
missing,1
missed,1
married,1
low,1
luckily,1
lunacy,1
lunatics,1
machine,1
mad,1
magnificent,1
maintain,1
malady,1
manor,1
mantra,1
manually,1
marry,1
misguided,1
massive,1
maternal,1
meant,1
medicine,1
men,1
mercies,1
messes,1
mice,1
middle,1
migraines,1
mince,1
minutes,1
impaction,1
immediate,1
imagine,1
giraffe,1
foolishness,1
foot,1
force,1
forceps,1
forests,1
forgive,1
form,1
former,1
foxfire,1
fragment,1
frees,1
fret,1
friends,1
friendship,1
frigate,1
from,1
fry,1
fungus,1
fur,1
fuzzy,1
game,1
gang,1
gather,1
generosity,1
gets,1
ghost,1
gift,1
food,1
flushes,1
flower,1
fellas,1
fair,1
fallen,1
fantastic,1
fast,1
faster,1
father,1
fathers,1
fault,1
fearless,1
feels,1
feet,1
fell,1
fever,1
flipping,1
few,1
fiber,1
fight,1
filthy,1
final,1
finally,1
finding,1
fire,1
fired,1
firing,1
fit,1
flight,1
gifted,1
given,1
illuminate,1
glitches,1
haunt,1
headed,1
heard,1
hearing,1
heart,1
hearts,1
heave,1
helpful,1
hers,1
hidden,1
hiding,1
history,1
hoarder,1
honey,1
hook,1
horses,1
hot,1
hour,1
hug,1
humble,1
hunt,1
hunted,1
hunting,1
identities,1
ignorance,1
ignoring,1
ill,1
hate,1
hat,1
harnessed,1
greens,1
globe,1
gob,1
golden,1
goodbye,1
gotten,1
grab,1
grand,1
grasp,1
grateful,1
grave,1
gravely,1
greatest,1
grooming,1
happy,1
group,1
guests,1
gun,1
hair,1
hammock,1
hand,1
handle,1
handsomely,1
handy,1
hang,1
hangs,1
happened,1
zig,1
