Word,oxford_level,oxford_version,lexile_grade,lexile_category,awsl,toefl,tsl,bsl,ngsl_freq,ngsl_sp_freq,naver_priority,lemmetized,proper_noun,word_level,camb_level,category
bridegroom,NN,0,0,NN,N,N,N,N,C2,C3,1.0,True,False,6,NN,NN
blunder,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
squeal,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
librarian,NN,0,0,NN,N,Y,Y,N,B1,B1,1.0,True,False,6,NN,NN
scaffold,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,6,NN,NN
bewitch,NN,0,0,NN,N,N,N,N,C1,NN,1.0,True,False,6,NN,NN
bridal,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
morn,NN,0,0,NN,N,N,N,N,C2,C3,1.0,True,False,6,NN,NN
semblance,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
disfigure,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
minimise,NN,0,0,NN,N,N,N,N,NN,NN,1.0,True,False,6,NN,NN
nibble,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
bewilder,NN,0,0,NN,N,N,N,N,B2,B3,1.0,True,False,6,NN,NN
morose,NN,0,0,NN,N,N,N,N,C2,NN,1.0,False,False,6,NN,NN
carrier,NN,0,0,NN,N,Y,Y,Y,A3,A3,1.0,True,False,6,NN,NN
liberate,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,6,NN,NN
bluff,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
dishearten,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
lighthouse,NN,0,0,NN,N,Y,N,N,B3,B3,1.0,True,False,6,NN,NN
relay,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,6,NN,NN
dhow,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
monumental,NN,0,0,NN,N,Y,N,N,B2,B3,1.0,False,False,6,NN,NN
sluggish,NN,0,0,NN,N,N,N,N,B3,C1,1.0,False,False,6,NN,NN
biking,NN,0,0,NN,N,Y,N,N,NN,NN,2.0,False,False,6,NN,NN
scenically,NN,0,0,NN,N,N,N,N,C4,NN,1.0,False,False,6,NN,NN
moody,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
spoke,NN,0,0,NN,N,Y,N,N,NN,NN,1.0,True,False,6,NN,NN
discord,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
malt,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
maltese,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
neighborhoods,NN,0,0,NN,N,Y,N,N,NN,NN,2.0,False,False,6,NN,NN
deathbed,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
neigh,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,6,NN,NN
mire,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
lincoln,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
moonlit,NN,0,0,NN,N,N,N,N,C2,NN,1.0,False,False,6,NN,NN
slovenly,NN,0,0,NN,N,N,N,N,C3,C3,1.0,False,False,6,NN,NN
limp,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
mama,NN,0,0,NN,N,N,N,N,B3,B1,1.0,True,False,6,NN,NN
mamma,NN,0,0,NN,N,N,N,N,C2,C1,1.0,True,False,6,NN,NN
bungalow,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
seismologist,NN,0,0,NN,N,Y,N,N,C3,C2,0.0,True,False,6,NN,NN
linda,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,True,6,NN,NN
liner,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
slumber,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
miriam,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,True,6,NN,NN
rivet,NN,0,0,NN,N,N,N,N,B3,B2,1.0,True,False,6,NN,NN
craze,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,6,NN,NN
disconcert,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
blooded,NN,0,0,NN,N,Y,N,N,NN,NN,2.0,False,False,6,NN,NN
lining,NN,0,0,NN,N,N,N,N,NN,NN,1.0,True,False,6,NN,NN
brim,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
linguistics,NN,0,0,NN,N,N,N,N,A4,A4,1.0,True,False,6,NN,NN
debbie,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,True,6,NN,NN
rivulet,NN,0,0,NN,N,N,N,N,C4,NN,1.0,True,False,6,NN,NN
crayon,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
bloodhound,NN,0,0,NN,N,Y,N,N,C3,C2,0.0,True,False,6,NN,NN
observance,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
montreal,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,True,6,NN,NN
linguist,NN,0,0,NN,N,Y,N,N,B2,B2,1.0,True,False,6,NN,NN
sceptic,NN,0,0,NN,N,N,N,N,NN,NN,1.0,True,False,6,NN,NN
seer,NN,0,0,NN,N,N,N,N,C2,C3,1.0,True,False,6,NN,NN
seethe,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
deficient,NN,0,0,NN,N,N,N,N,B3,B3,1.0,False,False,6,NN,NN
segmental,NN,0,0,NN,N,N,N,N,C2,NN,1.0,False,False,6,NN,NN
mallet,NN,0,0,NN,N,Y,N,N,C2,C1,0.0,True,False,6,NN,NN
brilliance,NN,0,0,NN,N,Y,N,N,B3,C1,1.0,True,False,6,NN,NN
scepter,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,6,NN,NN
splinter,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,6,NN,NN
brighten,NN,0,0,NN,N,N,N,N,B2,B3,1.0,True,False,6,NN,NN
brier,NN,0,0,NN,N,N,N,N,C5,NN,1.0,True,False,6,NN,NN
bloom,NN,0,0,NN,N,Y,N,N,B1,B1,1.0,True,False,6,NN,NN
sloppy,NN,0,0,NN,N,N,N,N,B3,B2,1.0,True,False,6,NN,NN
moose,NN,0,0,NN,N,Y,N,N,C1,B2,0.0,True,False,6,NN,NN
obstinate,NN,0,0,NN,N,N,N,N,C2,C2,1.0,False,False,6,NN,NN
scarecrow,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
mop,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
rhythmic,NN,0,0,NN,N,Y,N,N,B2,C1,1.0,True,False,6,NN,NN
minuscule,NN,0,0,NN,N,Y,N,N,C1,C2,0.0,True,False,6,NN,NN
maneuverability,NN,0,0,NN,N,N,N,N,C4,NN,1.0,True,False,6,NN,NN
maneuvering,NN,0,0,NN,N,Y,N,N,NN,NN,1.0,False,False,6,NN,NN
brigade,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,6,NN,NN
slick,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
obstinacy,NN,0,0,NN,N,N,N,N,C2,NN,1.0,True,False,6,NN,NN
devoid,NN,0,0,NN,N,N,N,N,B3,C1,1.0,False,False,6,NN,NN
slew,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
bunny,NN,0,0,NN,N,N,N,N,C1,B2,1.0,True,False,6,NN,NN
roadside,NN,0,0,NN,N,N,N,N,B2,B1,1.0,True,False,6,NN,NN
sprain,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,medical
obstruction,NN,0,0,NN,N,N,N,N,B2,B1,1.0,True,False,6,NN,NN
sprawl,NN,0,0,NN,N,Y,N,N,B1,B2,1.0,True,False,6,NN,NN
mangle,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
roadway,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
slenderness,NN,0,0,NN,N,N,N,N,C4,NN,1.0,True,False,6,NN,NN
crate,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
spout,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
dearly,NN,0,0,NN,N,N,N,N,B3,B2,1.0,False,False,6,NN,NN
dearth,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
mane,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
dexterity,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
blossom,NN,0,0,NN,N,Y,N,N,B2,B2,1.0,True,False,6,NN,NN
miraculous,NN,0,0,NN,N,N,N,N,B3,B3,1.0,False,False,6,NN,NN
spool,NN,0,0,NN,N,N,N,N,C2,C1,1.0,True,False,6,NN,NN
blot,NN,0,0,NN,N,N,N,N,B2,C1,1.0,True,False,6,NN,NN
moonshine,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,6,NN,NN
dewy,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,6,NN,NN
dew,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
discoverer,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
miocene,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
lime,NN,0,0,NN,N,Y,N,N,B2,B2,1.0,True,False,6,NN,NN
discredit,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
slipper,NN,0,0,NN,N,N,N,N,B3,B2,1.0,True,False,6,NN,NN
bunk,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
moore,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,True,6,NN,NN
devour,NN,0,0,NN,N,Y,N,N,B3,B3,1.0,True,False,6,NN,NN
blowhole,NN,0,0,NN,N,Y,N,N,C4,NN,0.0,True,False,6,NN,NN
sling,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
likeness,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
sportsman,NN,0,0,NN,N,N,N,N,B2,C1,1.0,True,False,6,NN,NN
scarlet,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
sportsmanship,NN,0,0,NN,N,N,N,N,C3,C2,1.0,True,False,6,NN,NN
rhythmical,NN,0,0,NN,N,N,N,N,C2,NN,1.0,False,False,6,NN,NN
discouragement,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
robert,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,True,6,NN,NN
norway,NN,0,0,NN,N,Y,N,N,NN,NN,1.0,True,True,6,NN,NN
lewis,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
canadian,NN,0,0,NN,N,Y,N,N,NN,NN,2.0,True,False,6,NN,NN
motley,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
sardine,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
motorcar,NN,0,0,NN,N,N,N,N,C3,C2,1.0,True,False,6,NN,NN
davis,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,True,6,NN,NN
brotherly,NN,0,0,NN,N,N,N,N,C2,C2,1.0,False,False,6,NN,NN
degradation,NN,0,0,NN,N,N,N,N,B1,B3,1.0,True,False,6,NN,NN
david,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,True,6,NN,NN
mindful,NN,0,0,NN,N,N,N,N,B3,B3,1.0,False,False,6,NN,NN
regrettable,NN,0,0,NN,N,N,N,N,C1,C1,1.0,False,False,6,NN,NN
bodyguard,NN,0,0,NN,N,N,N,N,B3,B2,1.0,True,False,6,NN,NN
bushel,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
dauntless,NN,0,0,NN,N,N,N,N,C4,NN,1.0,False,False,6,NN,NN
skepticism,NN,0,0,NN,N,Y,N,N,B2,B1,0.0,True,False,6,NN,NN
resolute,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
bushy,NN,0,0,NN,N,Y,N,N,C1,C1,1.0,True,False,6,NN,NN
sarah,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,True,6,NN,NN
marketer,NN,0,0,NN,N,Y,N,Y,B3,B3,0.0,True,False,6,NN,NN
busily,NN,0,0,NN,N,N,N,N,C1,C1,1.0,False,False,6,NN,NN
sapphire,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
businesslike,NN,0,0,NN,N,N,N,N,C1,C2,1.0,False,False,6,NN,NN
sapling,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
cedar,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
bering,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,,6,NN,NN
canadians,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,False,6,NN,NN
mariner,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
breezy,NN,0,0,NN,N,N,N,N,C1,B2,1.0,True,False,6,NN,NN
bodily,NN,0,0,NN,N,Y,N,N,A4,A4,1.0,False,False,6,NN,NN
satin,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
berth,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,6,NN,NN
skillfully,NN,0,0,NN,N,N,N,N,C1,C2,1.0,False,False,6,NN,NN
legislatively,NN,0,0,NN,N,N,N,N,C3,C1,1.0,False,False,6,NN,NN
maria,NN,0,0,NN,N,Y,N,N,NN,NN,1.0,True,False,6,NN,NN
detest,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
daybreak,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
breezily,NN,0,0,NN,N,N,N,N,C3,NN,1.0,False,False,6,NN,NN
marijuana,NN,0,0,NN,N,Y,N,N,B1,B1,0.0,True,False,6,NN,NN
degenerate,NN,0,0,NN,N,N,N,N,B2,B3,1.0,True,False,6,NN,NN
satchel,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
ceaseless,NN,0,0,NN,N,N,N,N,C2,NN,1.0,False,False,6,NN,NN
motility,NN,0,0,NN,N,Y,N,N,C2,NN,0.0,True,False,6,NN,NN
norman,NN,0,0,NN,N,Y,N,N,NN,NN,1.0,True,False,6,NN,NN
normalization,NN,0,0,NN,N,Y,N,N,C1,C1,0.0,True,False,6,NN,NN
carpenter,NN,0,0,NN,N,Y,Y,N,B2,B2,1.0,True,False,6,NN,NN
motionless,NN,0,0,NN,N,N,N,N,C1,C2,1.0,False,False,6,NN,NN
sash,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
degeneration,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
curse,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,6,NN,NN
skier,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
legation,NN,0,0,NN,N,N,N,N,C4,NN,1.0,True,False,6,NN,NN
normandy,NN,0,0,NN,N,Y,N,N,NN,NN,1.0,True,True,6,NN,NN
mould,NN,0,0,NN,N,N,N,N,NN,NN,1.0,True,False,6,NN,NN
caprice,NN,0,0,NN,N,N,N,N,C4,NN,1.0,True,False,6,NN,NN
bohemian,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
lee,NN,0,0,NN,N,Y,N,N,C1,C1,1.0,True,False,6,NN,NN
marshal,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,legal_terms
mourn,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,6,NN,NN
coy,NN,0,0,NN,N,N,N,N,C1,C1,1.0,False,False,6,NN,NN
crisply,NN,0,0,NN,N,N,N,N,C2,NN,1.0,False,False,6,NN,NN
ledge,NN,0,0,NN,N,Y,N,N,B3,C1,1.0,True,False,6,NN,NN
boiler,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
sitter,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
mart,NN,0,0,NN,N,N,N,N,C3,C2,1.0,True,False,6,NN,NN
millstone,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,6,NN,NN
lecturer,NN,0,0,NN,N,Y,Y,N,A4,A4,1.0,True,False,6,NN,NN
steadfast,NN,0,0,NN,N,N,N,N,C1,C1,1.0,False,False,6,NN,NN
mourner,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
dispel,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,6,NN,NN
benjamin,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
nope,NN,0,0,NN,N,Y,N,N,C2,B3,0.0,False,False,6,NN,NN
leaven,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
martha,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,True,6,NN,NN
oilcloth,NN,0,0,NN,N,N,N,N,C4,NN,1.0,True,False,6,NN,NN
mournful,NN,0,0,NN,N,N,N,N,C1,C2,1.0,False,False,6,NN,NN
boisterous,NN,0,0,NN,N,N,N,N,C1,C1,1.0,False,False,6,NN,NN
stead,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
registrar,NN,0,0,NN,N,Y,N,N,C1,C1,0.0,True,False,6,NN,NN
rogers,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
sixpence,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
sap,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,6,NN,NN
curtail,NN,0,0,NN,N,N,N,N,B3,B2,1.0,True,False,6,NN,NN
daunt,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
degrade,NN,0,0,NN,N,N,N,N,A4,A4,1.0,True,False,6,NN,NN
capricious,NN,0,0,NN,N,N,N,N,C1,C1,1.0,False,False,6,NN,NN
marmalade,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
skater,NN,0,0,NN,N,N,N,N,C1,B2,1.0,True,False,6,NN,NN
sanitarium,NN,0,0,NN,N,N,N,N,C5,C2,1.0,True,False,6,NN,NN
sanguine,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
dismount,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
mince,NN,0,0,NN,N,N,N,N,B3,B2,1.0,True,False,6,NN,NN
mimic,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,6,NN,NN
marquess,NN,0,0,NN,N,N,N,N,C4,NN,1.0,True,False,6,NN,NN
mountaineer,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
breathless,NN,0,0,NN,N,N,N,N,B3,C1,1.0,False,False,6,NN,NN
bequeath,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
stature,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
ceil,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
roger,NN,0,0,NN,N,Y,N,N,C3,C3,0.0,True,False,6,NN,NN
marquis,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
sensual,NN,0,0,NN,N,N,N,N,C1,C1,1.0,False,False,6,NN,NN
leftover,NN,0,0,NN,N,Y,N,N,B3,B2,0.0,True,False,6,NN,NN
stave,NN,0,0,NN,N,Y,N,N,C1,C1,1.0,True,False,6,NN,NN
sapiens,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,False,6,NN,NN
satiric,NN,0,0,NN,N,Y,N,N,C3,NN,0.0,False,False,6,NN,NN
bode,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
margaret,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,True,6,NN,NN
dc,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
db,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,,6,NN,NN
mortification,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,6,NN,NN
skyscraper,NN,0,0,NN,N,Y,N,N,B3,B3,1.0,True,False,6,NN,NN
savage,NN,0,0,NN,N,N,N,N,B1,B2,1.0,True,False,6,NN,NN
skyrocketing,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,False,6,NN,NN
burner,NN,0,0,NN,N,N,N,N,B3,B2,1.0,True,False,6,NN,NN
deformity,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
mortify,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
skyline,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
mantelpiece,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
boarder,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
northward,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
mortise,NN,0,0,NN,N,Y,N,N,C4,NN,0.0,True,False,6,NN,NN
crafty,NN,0,0,NN,N,N,N,N,C1,B3,1.0,True,False,6,NN,NN
defraud,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
skunk,NN,0,0,NN,N,N,N,N,C2,C1,1.0,True,False,6,NN,NN
stalwart,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
briar,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,6,NN,NN
craftsman,NN,0,0,NN,N,N,N,N,B2,B3,1.0,True,False,6,NN,NN
stammer,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
reinforcer,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,6,NN,NN
skylark,NN,0,0,NN,N,N,N,N,C3,NN,1.0,True,False,6,NN,NN
de,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
robinson,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,True,6,NN,NN
stairway,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
stag,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
deacon,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
northwestern,NN,0,0,NN,N,N,N,N,C1,B2,1.0,False,False,6,NN,NN
lewd,NN,0,0,NN,N,N,N,N,C2,C1,1.0,False,False,6,NN,legal_terms
stagecoach,NN,0,0,NN,N,Y,N,N,C3,C3,0.0,True,False,6,NN,NN
betrayal,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
morphos,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,,6,NN,NN
cramp,NN,0,0,NN,N,Y,N,N,B2,B2,1.0,True,False,6,NN,NN
dishonor,NN,0,0,NN,N,N,N,N,C2,C1,1.0,True,False,6,NN,NN
burke,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
stagnant,NN,0,0,NN,N,N,N,N,B3,B3,1.0,False,False,6,NN,NN
cram,NN,0,0,NN,N,Y,N,N,B2,B2,1.0,True,False,6,NN,NN
disillusion,NN,0,0,NN,N,N,N,N,B3,B2,1.0,True,False,6,NN,NN
boar,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
saw,NN,0,0,NN,N,Y,N,N,NN,NN,2.0,True,False,6,NN,NN
morrow,NN,0,0,NN,N,N,N,N,C2,C3,1.0,True,False,6,NN,NN
burlesque,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
stainless,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,6,NN,NN
leukocytes,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,False,6,NN,NN
savor,NN,0,0,NN,N,Y,N,N,B3,B3,1.0,True,False,6,NN,NN
slacken,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
morsel,NN,0,0,NN,N,N,N,N,C1,C2,1.0,True,False,6,NN,NN
nicaragua,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,True,6,NN,NN
brian,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,False,True,6,NN,NN
detroit,NN,0,0,NN,N,Y,N,N,NN,NN,1.0,True,True,6,NN,NN
brewery,NN,0,0,NN,N,N,N,N,B3,B2,1.0,True,False,6,NN,NN
canary,NN,0,0,NN,N,Y,N,N,C2,C1,1.0,True,False,6,NN,NN
odyssey,NN,0,0,NN,N,Y,N,N,C1,B3,0.0,True,False,6,NN,NN
moses,NN,0,0,NN,N,Y,N,N,NN,NN,1.0,True,True,6,NN,NN
starfish,NN,0,0,NN,N,Y,N,N,C1,NN,0.0,True,False,6,NN,NN
bob,NN,0,0,NN,N,Y,N,N,B1,B1,1.0,True,False,6,NN,NN
sender,NN,0,0,NN,N,Y,Y,N,C1,C1,1.0,True,False,6,NN,NN
mossy,NN,0,0,NN,N,N,N,N,C2,NN,1.0,True,False,6,NN,NN
skipper,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
marble,NN,0,0,NN,N,Y,N,N,A4,A4,1.0,True,False,6,NN,NN
burr,NN,0,0,NN,N,Y,N,N,C2,C1,1.0,True,False,6,NN,NN
dislocation,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
cc,NN,0,0,NN,N,Y,N,N,NN,NN,0.0,True,False,6,NN,NN
motel,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
starlight,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
starry,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
beset,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
starter,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,6,NN,NN
startle,NN,0,0,NN,N,N,N,N,B1,B1,1.0,True,False,6,NN,NN
motherhood,NN,0,0,NN,N,N,N,N,B3,B3,1.0,True,False,6,NN,NN
motherly,NN,0,0,NN,N,N,N,N,C2,C2,1.0,False,False,6,NN,NN
beseech,NN,0,0,NN,N,N,N,N,C2,NN,1.0,True,False,6,NN,NN
mare,NN,0,0,NN,N,N,N,N,B2,B3,1.0,True,False,6,NN,NN
mineralization,NN,0,0,NN,N,Y,N,N,C2,NN,0.0,False,False,6,NN,NN
motif,NN,0,0,NN,N,Y,N,N,A4,A4,1.0,True,False,6,NN,NN
daze,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
obscurity,NN,0,0,NN,N,N,N,N,C1,C1,1.0,True,False,6,NN,NN
rheumatism,NN,0,0,NN,N,N,N,N,C2,C2,1.0,True,False,6,NN,NN
saucepan,NN,0,0,NN,N,N,N,N,B3,C1,1.0,True,False,6,NN,NN
cradle,NN,0,0,NN,N,N,N,N,B2,B2,1.0,True,False,6,NN,NN
